path,duration,id,genre,split
Jam Pack Symphony Orchestra/Protege Viola 01.mp3,4.884898,Jam_Pack_Symphony_Orchestra_Protege_Viola_01,Orchestral,train
Jam Pack Symphony Orchestra/Protege Violin 01.mp3,4.884898,Jam_Pack_Symphony_Orchestra_Protege_Violin_01,Orchestral,test
Jam Pack Symphony Orchestra/Protege Violin 02.mp3,4.884898,Jam_Pack_Symphony_Orchestra_Protege_Violin_02,Orchestral,valid
Jam Pack Symphony Orchestra/Reception All.mp3,9.691429,Jam_Pack_Symphony_Orchestra_Reception_All,Orchestral,train
Jam Pack Symphony Orchestra/Reception Cello 01.mp3,9.691429,Jam_Pack_Symphony_Orchestra_Reception_Cello_01,Orchestral,train
Jam Pack Symphony Orchestra/Reception Viola 01.mp3,9.691429,Jam_Pack_Symphony_Orchestra_Reception_Viola_01,Orchestral,train
Jam Pack Symphony Orchestra/Reception Violin 01.mp3,9.691429,Jam_Pack_Symphony_Orchestra_Reception_Violin_01,Orchestral,train
Jam Pack Symphony Orchestra/Reception Violin 02.mp3,9.691429,Jam_Pack_Symphony_Orchestra_Reception_Violin_02,Orchestral,train
Jam Pack Symphony Orchestra/Retro Cinema Brass 01.mp3,2.925714,Jam_Pack_Symphony_Orchestra_Retro_Cinema_Brass_01,Orchestral,train
Jam Pack Symphony Orchestra/Retro Cinema Brass 02.mp3,1.48898,Jam_Pack_Symphony_Orchestra_Retro_Cinema_Brass_02,Orchestral,train
Jam Pack Symphony Orchestra/Retro Cinema Brass 03.mp3,8.620408,Jam_Pack_Symphony_Orchestra_Retro_Cinema_Brass_03,Orchestral,train
Jam Pack Symphony Orchestra/Retro Cinema Brass 04.mp3,2.925714,Jam_Pack_Symphony_Orchestra_Retro_Cinema_Brass_04,Orchestral,train
Jam Pack Symphony Orchestra/Retro Cinema Brass 05.mp3,2.925714,Jam_Pack_Symphony_Orchestra_Retro_Cinema_Brass_05,Orchestral,train
Jam Pack Symphony Orchestra/Retro Cinema Winds 02.mp3,5.746939,Jam_Pack_Symphony_Orchestra_Retro_Cinema_Winds_02,Orchestral,train
Jam Pack Symphony Orchestra/Retro Cinema Winds 03.mp3,2.925714,Jam_Pack_Symphony_Orchestra_Retro_Cinema_Winds_03,Orchestral,train
Jam Pack Symphony Orchestra/Retro Cinema Winds 04.mp3,8.568163,Jam_Pack_Symphony_Orchestra_Retro_Cinema_Winds_04,Orchestral,train
Jam Pack Symphony Orchestra/Retro Cinema Winds 05.mp3,8.803265,Jam_Pack_Symphony_Orchestra_Retro_Cinema_Winds_05,Orchestral,train
Jam Pack Symphony Orchestra/Retro Cinema Winds 06.mp3,8.803265,Jam_Pack_Symphony_Orchestra_Retro_Cinema_Winds_06,Orchestral,test
Jam Pack Symphony Orchestra/Ricochet All.mp3,5.146122,Jam_Pack_Symphony_Orchestra_Ricochet_All,Orchestral,train
Jam Pack Symphony Orchestra/Ricochet Cello 01.mp3,5.146122,Jam_Pack_Symphony_Orchestra_Ricochet_Cello_01,Orchestral,train
Jam Pack Symphony Orchestra/Ricochet Viola 01.mp3,5.146122,Jam_Pack_Symphony_Orchestra_Ricochet_Viola_01,Orchestral,train
Jam Pack Symphony Orchestra/Ricochet Violin 01.mp3,5.146122,Jam_Pack_Symphony_Orchestra_Ricochet_Violin_01,Orchestral,train
Jam Pack Symphony Orchestra/Ricochet Violin 02.mp3,5.146122,Jam_Pack_Symphony_Orchestra_Ricochet_Violin_02,Orchestral,train
Jam Pack Symphony Orchestra/Romantic Piano 01.mp3,5.433469,Jam_Pack_Symphony_Orchestra_Romantic_Piano_01,Orchestral,valid
Jam Pack Symphony Orchestra/Romantic Piano 02.mp3,5.433469,Jam_Pack_Symphony_Orchestra_Romantic_Piano_02,Orchestral,train
Jam Pack Symphony Orchestra/Romantic Piano 03.mp3,5.433469,Jam_Pack_Symphony_Orchestra_Romantic_Piano_03,Orchestral,valid
Jam Pack Symphony Orchestra/Romantic Piano 04.mp3,5.433469,Jam_Pack_Symphony_Orchestra_Romantic_Piano_04,Orchestral,train
Jam Pack Symphony Orchestra/Romantic Piano 05.mp3,5.433469,Jam_Pack_Symphony_Orchestra_Romantic_Piano_05,Orchestral,train
Jam Pack Symphony Orchestra/Romantic Piano 06.mp3,5.433469,Jam_Pack_Symphony_Orchestra_Romantic_Piano_06,Orchestral,train
Jam Pack Symphony Orchestra/Romantic Piano 07.mp3,5.433469,Jam_Pack_Symphony_Orchestra_Romantic_Piano_07,Orchestral,train
Jam Pack Symphony Orchestra/Romantic Piano 08.mp3,5.433469,Jam_Pack_Symphony_Orchestra_Romantic_Piano_08,Orchestral,test
Jam Pack Symphony Orchestra/Romantic Piano 09.mp3,5.433469,Jam_Pack_Symphony_Orchestra_Romantic_Piano_09,Orchestral,test
Jam Pack Symphony Orchestra/Romantic Piano 10.mp3,5.433469,Jam_Pack_Symphony_Orchestra_Romantic_Piano_10,Orchestral,train
Jam Pack Symphony Orchestra/Romantic Piano 11.mp3,5.433469,Jam_Pack_Symphony_Orchestra_Romantic_Piano_11,Orchestral,train
Jam Pack Symphony Orchestra/Romantic Piano 12.mp3,5.433469,Jam_Pack_Symphony_Orchestra_Romantic_Piano_12,Orchestral,valid
Jam Pack Symphony Orchestra/Romantic Piano 13.mp3,5.433469,Jam_Pack_Symphony_Orchestra_Romantic_Piano_13,Orchestral,train
Jam Pack Symphony Orchestra/Romantic Piano 14.mp3,5.433469,Jam_Pack_Symphony_Orchestra_Romantic_Piano_14,Orchestral,train
Jam Pack Symphony Orchestra/Romantic Piano 15.mp3,5.433469,Jam_Pack_Symphony_Orchestra_Romantic_Piano_15,Orchestral,train
Jam Pack Symphony Orchestra/Romantic Piano 18.mp3,2.507755,Jam_Pack_Symphony_Orchestra_Romantic_Piano_18,Orchestral,train
Jam Pack Symphony Orchestra/Romantic Piano 19.mp3,2.507755,Jam_Pack_Symphony_Orchestra_Romantic_Piano_19,Orchestral,train
Jam Pack Symphony Orchestra/Romantic Piano 20.mp3,2.507755,Jam_Pack_Symphony_Orchestra_Romantic_Piano_20,Orchestral,train
Jam Pack Symphony Orchestra/Romantic Piano 21.mp3,2.507755,Jam_Pack_Symphony_Orchestra_Romantic_Piano_21,Orchestral,train
Jam Pack Symphony Orchestra/Romantic Piano 22.mp3,2.507755,Jam_Pack_Symphony_Orchestra_Romantic_Piano_22,Orchestral,train
Jam Pack Symphony Orchestra/Romantic Piano 23.mp3,2.507755,Jam_Pack_Symphony_Orchestra_Romantic_Piano_23,Orchestral,valid
Jam Pack Symphony Orchestra/Romantic Piano 24.mp3,2.507755,Jam_Pack_Symphony_Orchestra_Romantic_Piano_24,Orchestral,train
Jam Pack Symphony Orchestra/Romantic Piano 25.mp3,2.507755,Jam_Pack_Symphony_Orchestra_Romantic_Piano_25,Orchestral,train
Jam Pack Symphony Orchestra/Romantic Piano 26.mp3,2.507755,Jam_Pack_Symphony_Orchestra_Romantic_Piano_26,Orchestral,train
Jam Pack Symphony Orchestra/Romantic Piano 27.mp3,2.507755,Jam_Pack_Symphony_Orchestra_Romantic_Piano_27,Orchestral,train
Jam Pack Symphony Orchestra/Romantic Piano 28.mp3,2.507755,Jam_Pack_Symphony_Orchestra_Romantic_Piano_28,Orchestral,train
Jam Pack Symphony Orchestra/Romantic Piano 29.mp3,2.507755,Jam_Pack_Symphony_Orchestra_Romantic_Piano_29,Orchestral,test
Jam Pack Symphony Orchestra/Romantic Piano 30.mp3,2.507755,Jam_Pack_Symphony_Orchestra_Romantic_Piano_30,Orchestral,valid
Jam Pack Symphony Orchestra/Romantic Piano 31.mp3,2.507755,Jam_Pack_Symphony_Orchestra_Romantic_Piano_31,Orchestral,train
Jam Pack Symphony Orchestra/Romantic Piano 32.mp3,2.507755,Jam_Pack_Symphony_Orchestra_Romantic_Piano_32,Orchestral,train
Jam Pack Symphony Orchestra/Romantic Piano 33.mp3,4.884898,Jam_Pack_Symphony_Orchestra_Romantic_Piano_33,Orchestral,train
Jam Pack Symphony Orchestra/Romantic Piano 34.mp3,4.884898,Jam_Pack_Symphony_Orchestra_Romantic_Piano_34,Orchestral,train
Jam Pack Symphony Orchestra/Romantic Piano 35.mp3,9.691429,Jam_Pack_Symphony_Orchestra_Romantic_Piano_35,Orchestral,train
Jam Pack Symphony Orchestra/Romantic Piano 36.mp3,2.507755,Jam_Pack_Symphony_Orchestra_Romantic_Piano_36,Orchestral,train
Jam Pack Symphony Orchestra/Romantic Piano 37.mp3,2.507755,Jam_Pack_Symphony_Orchestra_Romantic_Piano_37,Orchestral,train
Jam Pack Symphony Orchestra/Romantic Piano 38.mp3,2.507755,Jam_Pack_Symphony_Orchestra_Romantic_Piano_38,Orchestral,train
Jam Pack Symphony Orchestra/Romantic Piano 39.mp3,2.507755,Jam_Pack_Symphony_Orchestra_Romantic_Piano_39,Orchestral,train
Jam Pack Symphony Orchestra/Salute Brass & Wind 01.mp3,2.742857,Jam_Pack_Symphony_Orchestra_Salute_Brass_&_Wind_01,Orchestral,train
Jam Pack Symphony Orchestra/Salute Brass & Wind 02.mp3,2.742857,Jam_Pack_Symphony_Orchestra_Salute_Brass_&_Wind_02,Orchestral,train
Jam Pack Symphony Orchestra/Salute Brass & Wind 03.mp3,2.742857,Jam_Pack_Symphony_Orchestra_Salute_Brass_&_Wind_03,Orchestral,train
Jam Pack Symphony Orchestra/Salute Brass & Wind 04.mp3,5.433469,Jam_Pack_Symphony_Orchestra_Salute_Brass_&_Wind_04,Orchestral,train
Jam Pack Symphony Orchestra/Salute Brass & Wind 05.mp3,2.742857,Jam_Pack_Symphony_Orchestra_Salute_Brass_&_Wind_05,Orchestral,train
Jam Pack Symphony Orchestra/Salute Brass & Wind 06.mp3,2.742857,Jam_Pack_Symphony_Orchestra_Salute_Brass_&_Wind_06,Orchestral,train
Jam Pack Symphony Orchestra/Salute Brass & Wind 07.mp3,1.436735,Jam_Pack_Symphony_Orchestra_Salute_Brass_&_Wind_07,Orchestral,train
Jam Pack Symphony Orchestra/Sanctum All.mp3,5.433469,Jam_Pack_Symphony_Orchestra_Sanctum_All,Orchestral,test
Jam Pack Symphony Orchestra/Sanctum Cello 01.mp3,5.433469,Jam_Pack_Symphony_Orchestra_Sanctum_Cello_01,Orchestral,test
Jam Pack Symphony Orchestra/Sanctum Viola 01.mp3,5.433469,Jam_Pack_Symphony_Orchestra_Sanctum_Viola_01,Orchestral,train
Jam Pack Symphony Orchestra/Sanctum Violin 01.mp3,5.433469,Jam_Pack_Symphony_Orchestra_Sanctum_Violin_01,Orchestral,train
Jam Pack Symphony Orchestra/Sanctum Violin 02.mp3,5.433469,Jam_Pack_Symphony_Orchestra_Sanctum_Violin_02,Orchestral,train
Jam Pack Symphony Orchestra/Scrutiny All.mp3,5.146122,Jam_Pack_Symphony_Orchestra_Scrutiny_All,Orchestral,train
Jam Pack Symphony Orchestra/Scrutiny Brass 01.mp3,5.146122,Jam_Pack_Symphony_Orchestra_Scrutiny_Brass_01,Orchestral,train
Jam Pack Symphony Orchestra/Scrutiny Brass 02.mp3,5.146122,Jam_Pack_Symphony_Orchestra_Scrutiny_Brass_02,Orchestral,train
Jam Pack Symphony Orchestra/Scrutiny Clarinet 01.mp3,5.146122,Jam_Pack_Symphony_Orchestra_Scrutiny_Clarinet_01,Orchestral,train
Jam Pack Symphony Orchestra/Scrutiny Flute 01.mp3,5.146122,Jam_Pack_Symphony_Orchestra_Scrutiny_Flute_01,Orchestral,train
Jam Pack Symphony Orchestra/Scrutiny Hi Strings 01.mp3,5.146122,Jam_Pack_Symphony_Orchestra_Scrutiny_Hi_Strings_01,Orchestral,train
Jam Pack Symphony Orchestra/Scrutiny Low Strings 01.mp3,5.146122,Jam_Pack_Symphony_Orchestra_Scrutiny_Low_Strings_01,Orchestral,train
Jam Pack Symphony Orchestra/Scrutiny Low Strings 02.mp3,5.146122,Jam_Pack_Symphony_Orchestra_Scrutiny_Low_Strings_02,Orchestral,train
Jam Pack Symphony Orchestra/Scrutiny Mid Strings 01.mp3,5.146122,Jam_Pack_Symphony_Orchestra_Scrutiny_Mid_Strings_01,Orchestral,train
Jam Pack Symphony Orchestra/Scrutiny Strings.mp3,5.146122,Jam_Pack_Symphony_Orchestra_Scrutiny_Strings,Orchestral,test
Jam Pack Symphony Orchestra/Scrutiny Timpani 01.mp3,5.146122,Jam_Pack_Symphony_Orchestra_Scrutiny_Timpani_01,Orchestral,train
Jam Pack Symphony Orchestra/Showdown All.mp3,5.433469,Jam_Pack_Symphony_Orchestra_Showdown_All,Orchestral,test
Jam Pack Symphony Orchestra/Showdown Cello 01.mp3,5.433469,Jam_Pack_Symphony_Orchestra_Showdown_Cello_01,Orchestral,train
Jam Pack Symphony Orchestra/Showdown Viola 01.mp3,5.433469,Jam_Pack_Symphony_Orchestra_Showdown_Viola_01,Orchestral,train
Jam Pack Symphony Orchestra/Showdown Violin 01.mp3,5.433469,Jam_Pack_Symphony_Orchestra_Showdown_Violin_01,Orchestral,train
Jam Pack Symphony Orchestra/Showdown Violin 02.mp3,5.433469,Jam_Pack_Symphony_Orchestra_Showdown_Violin_02,Orchestral,train
Jam Pack Symphony Orchestra/Solace All.mp3,5.433469,Jam_Pack_Symphony_Orchestra_Solace_All,Orchestral,train
Jam Pack Symphony Orchestra/Solace Cello 01.mp3,5.433469,Jam_Pack_Symphony_Orchestra_Solace_Cello_01,Orchestral,train
Jam Pack Symphony Orchestra/Solace Viola 01.mp3,5.433469,Jam_Pack_Symphony_Orchestra_Solace_Viola_01,Orchestral,train
Jam Pack Symphony Orchestra/Solace Violin 01.mp3,5.433469,Jam_Pack_Symphony_Orchestra_Solace_Violin_01,Orchestral,train
Jam Pack Symphony Orchestra/Solace Violin 02.mp3,5.433469,Jam_Pack_Symphony_Orchestra_Solace_Violin_02,Orchestral,train
Jam Pack Symphony Orchestra/Sprightly All.mp3,5.746939,Jam_Pack_Symphony_Orchestra_Sprightly_All,Orchestral,train
Jam Pack Symphony Orchestra/Sprightly Cello 01.mp3,5.746939,Jam_Pack_Symphony_Orchestra_Sprightly_Cello_01,Orchestral,train
Jam Pack Symphony Orchestra/Sprightly Viola 01.mp3,5.746939,Jam_Pack_Symphony_Orchestra_Sprightly_Viola_01,Orchestral,train
Jam Pack Symphony Orchestra/Sprightly Violin 01.mp3,5.746939,Jam_Pack_Symphony_Orchestra_Sprightly_Violin_01,Orchestral,train
Jam Pack Symphony Orchestra/Sprightly Violin 02.mp3,5.746939,Jam_Pack_Symphony_Orchestra_Sprightly_Violin_02,Orchestral,train
Jam Pack Symphony Orchestra/Steadfast All.mp3,5.433469,Jam_Pack_Symphony_Orchestra_Steadfast_All,Orchestral,train
Jam Pack Symphony Orchestra/Steadfast Cello 01.mp3,5.433469,Jam_Pack_Symphony_Orchestra_Steadfast_Cello_01,Orchestral,valid
Jam Pack Symphony Orchestra/Steadfast Viola 01.mp3,5.433469,Jam_Pack_Symphony_Orchestra_Steadfast_Viola_01,Orchestral,train
Jam Pack Symphony Orchestra/Steadfast Violin 01.mp3,5.433469,Jam_Pack_Symphony_Orchestra_Steadfast_Violin_01,Orchestral,test
Jam Pack Symphony Orchestra/Steadfast Violin 02.mp3,5.433469,Jam_Pack_Symphony_Orchestra_Steadfast_Violin_02,Orchestral,train
Jam Pack Symphony Orchestra/Stormy D Basses.mp3,7.157551,Jam_Pack_Symphony_Orchestra_Stormy_D_Basses,Orchestral,train
Jam Pack Symphony Orchestra/Stormy D Cellos.mp3,7.157551,Jam_Pack_Symphony_Orchestra_Stormy_D_Cellos,Orchestral,train
Jam Pack Symphony Orchestra/Stormy D Deep Bass.mp3,7.157551,Jam_Pack_Symphony_Orchestra_Stormy_D_Deep_Bass,Orchestral,train
Jam Pack Symphony Orchestra/Stormy D French horns.mp3,7.157551,Jam_Pack_Symphony_Orchestra_Stormy_D_French_horns,Orchestral,valid
Jam Pack Symphony Orchestra/Stormy D Orchestral Kit.mp3,7.157551,Jam_Pack_Symphony_Orchestra_Stormy_D_Orchestral_Kit,Orchestral,test
Jam Pack Symphony Orchestra/Stormy D Timpani.mp3,7.157551,Jam_Pack_Symphony_Orchestra_Stormy_D_Timpani,Orchestral,test
Jam Pack Symphony Orchestra/Stormy D Trombones.mp3,7.157551,Jam_Pack_Symphony_Orchestra_Stormy_D_Trombones,Orchestral,test
Jam Pack Symphony Orchestra/Stormy D Trumpets.mp3,7.157551,Jam_Pack_Symphony_Orchestra_Stormy_D_Trumpets,Orchestral,train
Jam Pack Symphony Orchestra/Stormy D Tuba.mp3,7.157551,Jam_Pack_Symphony_Orchestra_Stormy_D_Tuba,Orchestral,valid
Jam Pack Symphony Orchestra/Stormy D Violas.mp3,7.157551,Jam_Pack_Symphony_Orchestra_Stormy_D_Violas,Orchestral,train
Jam Pack Symphony Orchestra/Stormy D Violins 1.mp3,7.157551,Jam_Pack_Symphony_Orchestra_Stormy_D_Violins_1,Orchestral,train
Jam Pack Symphony Orchestra/Stormy D Violins 2.mp3,7.157551,Jam_Pack_Symphony_Orchestra_Stormy_D_Violins_2,Orchestral,valid
Jam Pack Symphony Orchestra/Terrace All.mp3,5.746939,Jam_Pack_Symphony_Orchestra_Terrace_All,Orchestral,valid
Jam Pack Symphony Orchestra/Terrace Cello 01.mp3,5.746939,Jam_Pack_Symphony_Orchestra_Terrace_Cello_01,Orchestral,train
Jam Pack Symphony Orchestra/Terrace Viola 01.mp3,5.746939,Jam_Pack_Symphony_Orchestra_Terrace_Viola_01,Orchestral,train
Jam Pack Symphony Orchestra/Terrace Violin 01.mp3,5.746939,Jam_Pack_Symphony_Orchestra_Terrace_Violin_01,Orchestral,train
Jam Pack Symphony Orchestra/Terrace Violin 02.mp3,5.746939,Jam_Pack_Symphony_Orchestra_Terrace_Violin_02,Orchestral,valid
Jam Pack Symphony Orchestra/Victory A Basses.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_A_Basses,Orchestral,train
Jam Pack Symphony Orchestra/Victory A Cellos.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_A_Cellos,Orchestral,train
Jam Pack Symphony Orchestra/Victory A Clarinet.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_A_Clarinet,Orchestral,train
Jam Pack Symphony Orchestra/Victory A Clarinets.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_A_Clarinets,Orchestral,train
Jam Pack Symphony Orchestra/Victory A Deep Bass.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_A_Deep_Bass,Orchestral,train
Jam Pack Symphony Orchestra/Victory A English Horn.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_A_English_Horn,Orchestral,train
Jam Pack Symphony Orchestra/Victory A Flutes.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_A_Flutes,Orchestral,train
Jam Pack Symphony Orchestra/Victory A French Horns.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_A_French_Horns,Orchestral,train
Jam Pack Symphony Orchestra/Victory A Harp.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_A_Harp,Orchestral,train
Jam Pack Symphony Orchestra/Victory A Oboe.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_A_Oboe,Orchestral,valid
Jam Pack Symphony Orchestra/Victory A Orchestral Kit.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_A_Orchestral_Kit,Orchestral,train
Jam Pack Symphony Orchestra/Victory A Timpani.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_A_Timpani,Orchestral,train
Jam Pack Symphony Orchestra/Victory A Trombones.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_A_Trombones,Orchestral,train
Jam Pack Symphony Orchestra/Victory A Trumpets.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_A_Trumpets,Orchestral,train
Jam Pack Symphony Orchestra/Victory A Tuba.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_A_Tuba,Orchestral,train
Jam Pack Symphony Orchestra/Victory A Violas.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_A_Violas,Orchestral,train
Jam Pack Symphony Orchestra/Victory A Violins 1.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_A_Violins_1,Orchestral,train
Jam Pack Symphony Orchestra/Victory A Violins 2.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_A_Violins_2,Orchestral,train
Jam Pack Symphony Orchestra/Victory B Basses.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_B_Basses,Orchestral,train
Jam Pack Symphony Orchestra/Victory B Bassoon.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_B_Bassoon,Orchestral,train
Jam Pack Symphony Orchestra/Victory B Cellos.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_B_Cellos,Orchestral,train
Jam Pack Symphony Orchestra/Victory B Clarinets.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_B_Clarinets,Orchestral,train
Jam Pack Symphony Orchestra/Victory B Deep Bass.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_B_Deep_Bass,Orchestral,train
Jam Pack Symphony Orchestra/Victory B Flutes.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_B_Flutes,Orchestral,train
Jam Pack Symphony Orchestra/Victory B French Horns.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_B_French_Horns,Orchestral,train
Jam Pack Symphony Orchestra/Victory B Harp.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_B_Harp,Orchestral,train
Jam Pack Symphony Orchestra/Victory B Oboe.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_B_Oboe,Orchestral,test
Jam Pack Symphony Orchestra/Victory B Orchestral Kit.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_B_Orchestral_Kit,Orchestral,train
Jam Pack Symphony Orchestra/Victory B Piccolo.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_B_Piccolo,Orchestral,train
Jam Pack Symphony Orchestra/Victory B Timpani.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_B_Timpani,Orchestral,train
Jam Pack Symphony Orchestra/Victory B Trombones.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_B_Trombones,Orchestral,train
Jam Pack Symphony Orchestra/Victory B Trumpets.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_B_Trumpets,Orchestral,test
Jam Pack Symphony Orchestra/Victory B Tuba.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_B_Tuba,Orchestral,train
Jam Pack Symphony Orchestra/Victory B Violas.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_B_Violas,Orchestral,valid
Jam Pack Symphony Orchestra/Victory B Violins 1.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_B_Violins_1,Orchestral,train
Jam Pack Symphony Orchestra/Victory B Violins 2.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_B_Violins_2,Orchestral,train
Jam Pack Symphony Orchestra/Victory C Basses.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_C_Basses,Orchestral,valid
Jam Pack Symphony Orchestra/Victory C Bassoon.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_C_Bassoon,Orchestral,train
Jam Pack Symphony Orchestra/Victory C Cellos.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_C_Cellos,Orchestral,train
Jam Pack Symphony Orchestra/Victory C Clarinets.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_C_Clarinets,Orchestral,train
Jam Pack Symphony Orchestra/Victory C Deep Bass.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_C_Deep_Bass,Orchestral,test
Jam Pack Symphony Orchestra/Victory C French Horns.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_C_French_Horns,Orchestral,train
Jam Pack Symphony Orchestra/Victory C Glockenspiel.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_C_Glockenspiel,Orchestral,train
Jam Pack Symphony Orchestra/Victory C Harp.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_C_Harp,Orchestral,train
Jam Pack Symphony Orchestra/Victory C Oboe.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_C_Oboe,Orchestral,valid
Jam Pack Symphony Orchestra/Victory C Orchestral Kit.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_C_Orchestral_Kit,Orchestral,train
Jam Pack Symphony Orchestra/Victory C Timpani.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_C_Timpani,Orchestral,test
Jam Pack Symphony Orchestra/Victory C Trombones.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_C_Trombones,Orchestral,train
Jam Pack Symphony Orchestra/Victory C Trumpets.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_C_Trumpets,Orchestral,train
Jam Pack Symphony Orchestra/Victory C Tuba.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_C_Tuba,Orchestral,train
Jam Pack Symphony Orchestra/Victory C Violas.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_C_Violas,Orchestral,train
Jam Pack Symphony Orchestra/Victory C Violins 1.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_C_Violins_1,Orchestral,train
Jam Pack Symphony Orchestra/Victory C Violins 2.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_C_Violins_2,Orchestral,test
Jam Pack Symphony Orchestra/Victory D Basses.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_D_Basses,Orchestral,train
Jam Pack Symphony Orchestra/Victory D Bassoon.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_D_Bassoon,Orchestral,valid
Jam Pack Symphony Orchestra/Victory D Cellos.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_D_Cellos,Orchestral,train
Jam Pack Symphony Orchestra/Victory D Clarinets.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_D_Clarinets,Orchestral,train
Jam Pack Symphony Orchestra/Victory D Deep Bass.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_D_Deep_Bass,Orchestral,train
Jam Pack Symphony Orchestra/Victory D Flute.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_D_Flute,Orchestral,valid
Jam Pack Symphony Orchestra/Victory D Flutes.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_D_Flutes,Orchestral,train
Jam Pack Symphony Orchestra/Victory D French Horns.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_D_French_Horns,Orchestral,train
Jam Pack Symphony Orchestra/Victory D Harp.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_D_Harp,Orchestral,train
Jam Pack Symphony Orchestra/Victory D Oboe.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_D_Oboe,Orchestral,train
Jam Pack Symphony Orchestra/Victory D Orchestral Kit.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_D_Orchestral_Kit,Orchestral,train
Jam Pack Symphony Orchestra/Victory D Timpani.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_D_Timpani,Orchestral,train
Jam Pack Symphony Orchestra/Victory D Trombones.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_D_Trombones,Orchestral,valid
Jam Pack Symphony Orchestra/Victory D Trumpets.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_D_Trumpets,Orchestral,train
Jam Pack Symphony Orchestra/Victory D Tuba.mp3,8.280816,Jam_Pack_Symphony_Orchestra_Victory_D_Tuba,Orchestral,train
